Product ID,Product Name,Sub Category,Category,Flag
2941,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Art,Office Supplies,Unselected
2942,"OIC Staples, Assorted Sizes",Fasteners,Office Supplies,Unselected
2943,"Smead Box, Wire Frame",Storage,Office Supplies,Unselected
2944,"Smead Color Coded Labels, Adjustable",Labels,Office Supplies,Unselected
2945,Xerox 1892,Paper,Office Supplies,Unselected
2946,"Eldon Box, Single Width",Storage,Office Supplies,Unselected
2947,"Hon Color Coded Labels, Adjustable",Labels,Office Supplies,Unselected
2948,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Art,Office Supplies,Unselected
2949,"Ibico Hole Reinforcements, Recycled",Binders,Office Supplies,Unselected
2950,"Linden 10"" Round Wall Clock, Black",Furnishings,Furniture,Unselected
2951,Xerox 1929,Paper,Office Supplies,Unselected
2952,"Personal Folder Holder, Ebony",Storage,Office Supplies,Unselected
2953,4009 Highlighters by Sanford,Art,Office Supplies,Unselected
2954,"Accos Rubber Bands, 12 Pack",Fasteners,Office Supplies,Unselected
2955,"Novimex Color Coded Labels, Adjustable",Labels,Office Supplies,Unselected
2956,White GlueTop Scratch Pads,Paper,Office Supplies,Unselected
2957,"Smead Box, Industrial",Storage,Office Supplies,Unselected
2958,"Alliance Super-Size Bands, Assorted Sizes",Fasteners,Office Supplies,Unselected
2959,Document Clip Frames,Furnishings,Furniture,Unselected
2960,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Binders,Office Supplies,Unselected
2961,"Ibico Hole Reinforcements, Economy",Binders,Office Supplies,Unselected
2962,"Seth Thomas 12"" Clock w/ Goldtone Case",Furnishings,Furniture,Unselected
2963,Large Capacity Hanging Post Binders,Binders,Office Supplies,Unselected
2964,"Avery Color Coded Labels, 5000 Label Set",Labels,Office Supplies,Unselected
2965,"Wilson Jones Index Tab, Clear",Binders,Office Supplies,Unselected
2966,Eldon Expressions Mahogany Wood Desk Collection,Furnishings,Furniture,Unselected
2967,Logitech Keyboard K120,Accessories,Technology,Unselected
2968,Xerox 227,Paper,Office Supplies,Unselected
2969,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Phones,Technology,Unselected
2970,Strathmore Photo Frame Cards,Paper,Office Supplies,Unselected
2971,"Smead Shipping Labels, 5000 Label Set",Labels,Office Supplies,Unselected
2972,Fellowes Advanced Computer Series Surge Protectors,Appliances,Office Supplies,Unselected
2973,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Accessories,Technology,Unselected
2974,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage,Office Supplies,Unselected
2975,"Vtech AT&T CL2940 Corded Speakerphone, Black",Machines,Technology,Unselected
2976,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Accessories,Technology,Unselected
2977,"Stiletto Ruler, Serrated",Supplies,Office Supplies,Unselected
2978,Southworth 100% Cotton The Best Paper,Paper,Office Supplies,Unselected
2979,Acco Perma 2700 Stacking Storage Drawers,Storage,Office Supplies,Unselected
2980,"Accos Rubber Bands, Bulk Pack",Fasteners,Office Supplies,Unselected
2981,Berol Giant Pencil Sharpener,Art,Office Supplies,Unselected
2982,"OIC Thumb Tacks, Assorted Sizes",Fasteners,Office Supplies,Unselected
2983,Hoover Commercial SteamVac,Appliances,Office Supplies,Unselected
2984,"Stockwell Staples, Assorted Sizes",Fasteners,Office Supplies,Unselected
2985,GBC Standard Therm-A-Bind Covers,Binders,Office Supplies,Unselected
2986,"Cameo Clasp Envelope, with clear poly window",Envelopes,Office Supplies,Unselected
2987,"Harbour Creations Round Labels, Alphabetical",Labels,Office Supplies,Unselected
2988,Avery Personal Creations Heavyweight Cards,Paper,Office Supplies,Unselected
2989,"Master Caster Door Stop, Large Neon Orange",Furnishings,Furniture,Unselected
2990,Project Tote Personal File,Storage,Office Supplies,Unselected
2991,"Avery Index Tab, Durable",Binders,Office Supplies,Unselected
2992,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders,Office Supplies,Unselected
2993,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Art,Office Supplies,Unselected
2994,Euro Pro Shark Stick Mini Vacuum,Appliances,Office Supplies,Unselected
2995,"Sanford Colorific Scented Colored Pencils, 12/Pack",Art,Office Supplies,Unselected
2996,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Paper,Office Supplies,Unselected
2997,"Rogers Jumbo File, Granite",Storage,Office Supplies,Unselected
2998,Avery 473,Labels,Office Supplies,Unselected
2999,Hon 61000 Series Interactive Training Tables,Tables,Furniture,Unselected
3000,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper,Office Supplies,Unselected
3001,NETGEAR RangeMax WNR1000 Wireless Router,Accessories,Technology,Unselected
3002,Martin-Yale Premier Letter Opener,Supplies,Office Supplies,Unselected
3003,"OIC Rubber Bands, 12 Pack",Fasteners,Office Supplies,Unselected
3004,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Labels,Office Supplies,Unselected
3005,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furnishings,Furniture,Unselected
3006,Westinghouse Clip-On Gooseneck Lamps,Furnishings,Furniture,Unselected
3007,"Avery File Folder Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
3008,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes,Office Supplies,Unselected
3009,GBC Standard Plastic Binding Systems' Combs,Binders,Office Supplies,Unselected
3010,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",Paper,Office Supplies,Unselected
3011,Akro-Mils 12-Gallon Tote,Storage,Office Supplies,Unselected
3012,Avery Legal 4-Ring Binder,Binders,Office Supplies,Unselected
3013,"Avery Hole Reinforcements, Durable",Binders,Office Supplies,Unselected
3014,Flexible Leather- Look Classic Collection Ring Binder,Binders,Office Supplies,Unselected
3015,Boston 1730 StandUp Electric Pencil Sharpener,Art,Office Supplies,Unselected
3016,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furnishings,Furniture,Unselected
3017,"Jiffy Clasp Envelope, with clear poly window",Envelopes,Office Supplies,Unselected
3018,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Appliances,Office Supplies,Unselected
3019,LogitechÊLS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Accessories,Technology,Unselected
3020,Wasp CCD Handheld Bar Code Reader,Machines,Technology,Unselected
3021,Ultra Door Pull Handle,Furnishings,Furniture,Unselected
3022,"Harbour Creations Shipping Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
3023,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furnishings,Furniture,Unselected
3024,GBC Wire Binding Combs,Binders,Office Supplies,Unselected
3025,"Hon File Folder Labels, 5000 Label Set",Labels,Office Supplies,Unselected
3026,Newell 328,Art,Office Supplies,Unselected
3027,Dixon Ticonderoga Core-Lock Colored Pencils,Art,Office Supplies,Unselected
3028,"Acco Hole Reinforcements, Recycled",Binders,Office Supplies,Unselected
3029,"Hon Round Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
3030,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Paper,Office Supplies,Unselected
3031,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furnishings,Furniture,Unselected
3032,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Binders,Office Supplies,Unselected
3033,"Hon File Folder Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
3034,"Hon Shipping Labels, Adjustable",Labels,Office Supplies,Unselected
3035,Advantus Rolling Storage Box,Storage,Office Supplies,Unselected
3036,GBC Wire Binding Strips,Binders,Office Supplies,Unselected
3037,Ibico Covers for Plastic or Wire Binding Elements,Binders,Office Supplies,Unselected
3038,Xerox 1902,Paper,Office Supplies,Unselected
3039,"OIC Staples, Bulk Pack",Fasteners,Office Supplies,Unselected
3040,"Wilson Jones Binder Covers, Economy",Binders,Office Supplies,Unselected
3041,"OIC Staples, 12 Pack",Fasteners,Office Supplies,Unselected
3042,"Enermax Computer Printout Paper, Multicolor",Paper,Office Supplies,Unselected
3043,Spigen Samsung Galaxy S5 Case Wallet,Phones,Technology,Unselected
3044,Xerox 1907,Paper,Office Supplies,Unselected
3045,Xerox 212,Paper,Office Supplies,Unselected
3046,"Enermax Parchment Paper, Multicolor",Paper,Office Supplies,Unselected
3047,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders,Office Supplies,Unselected
3048,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Storage,Office Supplies,Unselected
3049,Kingston Digital DataTraveler 16GB USB 2.0,Accessories,Technology,Unselected
3050,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Phones,Technology,Unselected
3051,"Novimex File Folder Labels, Alphabetical",Labels,Office Supplies,Unselected
3052,Astroparche Fine Business Paper,Paper,Office Supplies,Unselected
3053,"Hon Color Coded Labels, 5000 Label Set",Labels,Office Supplies,Unselected
3054,Avery Printable Repositionable Plastic Tabs,Binders,Office Supplies,Unselected
3055,Dell Slim USB Multimedia Keyboard,Accessories,Technology,Unselected
3056,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Phones,Technology,Unselected
3057,Avery 511,Labels,Office Supplies,Unselected
3058,"Advantus Push Pins, Bulk Pack",Fasteners,Office Supplies,Unselected
3059,"Ames Clasp Envelope, with clear poly window",Envelopes,Office Supplies,Unselected
3060,Maxell 4.7GB DVD-RW 3/Pack,Accessories,Technology,Unselected
3061,"Executive Impressions 13"" Chairman Wall Clock",Furnishings,Furniture,Unselected
3062,BIC Liqua Brite Liner,Art,Office Supplies,Unselected
3063,"Xerox Parchment Paper, Recycled",Paper,Office Supplies,Unselected
3064,"Fiskars Ruler, Steel",Supplies,Office Supplies,Unselected
3065,"Acme Ruler, Serrated",Supplies,Office Supplies,Unselected
3066,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage,Office Supplies,Unselected
3067,Eldon Shelf Savers Cubes and Bins,Storage,Office Supplies,Unselected
3068,Xerox 1895,Paper,Office Supplies,Unselected
3069,"Ibico Hole Reinforcements, Clear",Binders,Office Supplies,Unselected
3070,Belkin 6 Outlet Metallic Surge Strip,Appliances,Office Supplies,Unselected
3071,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Binders,Office Supplies,Unselected
3072,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furnishings,Furniture,Unselected
3073,Xerox 214,Paper,Office Supplies,Unselected
3074,Xerox 1920,Paper,Office Supplies,Unselected
3075,"Harbour Creations File Folder Labels, 5000 Label Set",Labels,Office Supplies,Unselected
3076,Acme Design Stainless Steel Bent Scissors,Supplies,Office Supplies,Unselected
3077,"Ames Clasp Envelope, Security-Tint",Envelopes,Office Supplies,Unselected
3078,"Advantus Thumb Tacks, Assorted Sizes",Fasteners,Office Supplies,Unselected
3079,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furnishings,Furniture,Unselected
3080,Contemporary Wood/Metal Frame,Furnishings,Furniture,Unselected
3081,"Cardinal Hole Reinforcements, Durable",Binders,Office Supplies,Unselected
3082,"DAX Cubicle Frames, 8-1/2 x 11",Furnishings,Furniture,Unselected
3083,"Eberhard Faber 3 1/2"" Golf Pencils",Art,Office Supplies,Unselected
3084,"Kraft Clasp Envelope, Set of 50",Envelopes,Office Supplies,Unselected
3085,Personal File Boxes with Fold-Down Carry Handle,Storage,Office Supplies,Unselected
3086,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Art,Office Supplies,Unselected
3087,"Harbour Creations File Folder Labels, Alphabetical",Labels,Office Supplies,Unselected
3088,"Avery Hole Reinforcements, Recycled",Binders,Office Supplies,Unselected
3089,Xerox 1952,Paper,Office Supplies,Unselected
3090,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Paper,Office Supplies,Unselected
3091,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Accessories,Technology,Unselected
3092,Xerox 1977,Paper,Office Supplies,Unselected
3093,"Angle-D Binders with Locking Rings, Label Holders",Binders,Office Supplies,Unselected
3094,Pastel Pink Envelopes,Envelopes,Office Supplies,Unselected
3095,Xerox 201,Paper,Office Supplies,Unselected
3096,GBC Imprintable Covers,Binders,Office Supplies,Unselected
3097,Xerox 229,Paper,Office Supplies,Unselected
3098,Wilson Jones ÒSnapÓ Scratch Pad Binder Tool for Ring Binders,Binders,Office Supplies,Unselected
3099,"Jiffy Clasp Envelope, Set of 50",Envelopes,Office Supplies,Unselected
3100,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Phones,Technology,Unselected
3101,OIC Stacking Trays,Furnishings,Furniture,Unselected
3102,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Fasteners,Office Supplies,Unselected
3103,"Executive Impressions 14""",Furnishings,Furniture,Unselected
3104,Xerox 1949,Paper,Office Supplies,Unselected
3105,GBC Binding covers,Binders,Office Supplies,Unselected
3106,"Accos Push Pins, 12 Pack",Fasteners,Office Supplies,Unselected
3107,"Wilson Jones Hole Reinforcements, Recycled",Binders,Office Supplies,Unselected
3108,Newell 341,Art,Office Supplies,Unselected
3109,Contemporary Borderless Frame,Furnishings,Furniture,Unselected
3110,Newell 336,Art,Office Supplies,Unselected
3111,Xerox 1903,Paper,Office Supplies,Unselected
3112,Xerox 1881,Paper,Office Supplies,Unselected
3113,Ibico Plastic and Wire Spiral Binding Combs,Binders,Office Supplies,Unselected
3114,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders,Office Supplies,Unselected
3115,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Binders,Office Supplies,Unselected
3116,Xerox 198,Paper,Office Supplies,Unselected
3117,"Novimex Round Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
3118,"Harbour Creations Shipping Labels, Adjustable",Labels,Office Supplies,Unselected
3119,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Envelopes,Office Supplies,Unselected
3120,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper,Office Supplies,Unselected
3121,Ultra Door Push Plate,Furnishings,Furniture,Unselected
3122,"Peel & Seel Recycled Catalog Envelopes, Brown",Envelopes,Office Supplies,Unselected
3123,"Acme Ruler, Easy Grip",Supplies,Office Supplies,Unselected
3124,Xerox 1993,Paper,Office Supplies,Unselected
3125,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Paper,Office Supplies,Unselected
3126,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furnishings,Furniture,Unselected
3127,"Novimex Removable Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
3128,Avery 490,Labels,Office Supplies,Unselected
3129,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Art,Office Supplies,Unselected
3130,SANFORD Major Accent Highlighters,Art,Office Supplies,Unselected
3131,"Smead Round Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
3132,Recycled Premium Regency Composition Covers,Binders,Office Supplies,Unselected
3133,"Hon Removable Labels, 5000 Label Set",Labels,Office Supplies,Unselected
3134,Speck Products Candyshell Flip Case,Phones,Technology,Unselected
3135,Tenex Chairmats For Use With Carpeted Floors,Furnishings,Furniture,Unselected
3136,#10 Self-Seal White Envelopes,Envelopes,Office Supplies,Unselected
3137,"Avery Hole Reinforcements, Clear",Binders,Office Supplies,Unselected
3138,Acco 6 Outlet Guardian Basic Surge Suppressor,Appliances,Office Supplies,Unselected
3139,Ibico Recycled Grain-Textured Covers,Binders,Office Supplies,Unselected
3140,"Kleencut Ruler, Serrated",Supplies,Office Supplies,Unselected
3141,"OIC Paper Clips, Assorted Sizes",Fasteners,Office Supplies,Unselected
3142,"Tennsco Lockers, Gray",Storage,Office Supplies,Unselected
3143,Xerox 1971,Paper,Office Supplies,Unselected
3144,"Xerox Memo Slips, Multicolor",Paper,Office Supplies,Unselected
3145,Southworth Structures Collection,Paper,Office Supplies,Unselected
3146,Avery Durable Slant Ring Binders With Label Holder,Binders,Office Supplies,Unselected
3147,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furnishings,Furniture,Unselected
3148,"Wilson Jones Index Tab, Recycled",Binders,Office Supplies,Unselected
3149,Avery 495,Labels,Office Supplies,Unselected
3150,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Phones,Technology,Unselected
3151,Eldon 500 Class Desk Accessories,Furnishings,Furniture,Unselected
3152,"Hon Round Labels, Alphabetical",Labels,Office Supplies,Unselected
3153,Wilson Jones Leather-Like Binders with DublLock Round Rings,Binders,Office Supplies,Unselected
3154,Xerox 1986,Paper,Office Supplies,Unselected
3155,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Binders,Office Supplies,Unselected
3156,"Acco Hole Reinforcements, Clear",Binders,Office Supplies,Unselected
3157,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Paper,Office Supplies,Unselected
3158,"Wirebound Message Book, 4 per Page",Paper,Office Supplies,Unselected
3159,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Accessories,Technology,Unselected
3160,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Paper,Office Supplies,Unselected
3161,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furnishings,Furniture,Unselected
3162,"Wilson Jones Hanging View Binder, White, 1""",Binders,Office Supplies,Unselected
3163,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,Furniture,Unselected
3164,"Smead Round Labels, 5000 Label Set",Labels,Office Supplies,Unselected
3165,Bionaire 99.97% HEPA Air Cleaner,Appliances,Office Supplies,Unselected
3166,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders,Office Supplies,Unselected
3167,Wilson Jones Impact Binders,Binders,Office Supplies,Unselected
3168,"Wilson Jones Hole Reinforcements, Clear",Binders,Office Supplies,Unselected
3169,Hewlett-Packard 300S Scientific Calculator,Machines,Technology,Unselected
3170,"Harbour Creations File Folder Labels, Adjustable",Labels,Office Supplies,Unselected
3171,"Executive Impressions 12"" Wall Clock",Furnishings,Furniture,Unselected
3172,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper,Office Supplies,Unselected
3173,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Paper,Office Supplies,Unselected
3174,"Elite 5"" Scissors",Supplies,Office Supplies,Unselected
3175,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Phones,Technology,Unselected
3176,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Paper,Office Supplies,Unselected
3177,Xerox 1924,Paper,Office Supplies,Unselected
3178,Self-Adhesive Address Labels for Typewriters by Universal,Labels,Office Supplies,Unselected
3179,Luxo Economy Swing Arm Lamp,Furnishings,Furniture,Unselected
3180,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Paper,Office Supplies,Unselected
3181,Xerox 1896,Paper,Office Supplies,Unselected
3182,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furnishings,Furniture,Unselected
3183,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Binders,Office Supplies,Unselected
3184,Avery Non-Stick Binders,Binders,Office Supplies,Unselected
3185,"Wilson Jones Hole Reinforcements, Economy",Binders,Office Supplies,Unselected
3186,"Eldon Image Series Desk Accessories, Ebony",Furnishings,Furniture,Unselected
3187,"Novimex File Folder Labels, Adjustable",Labels,Office Supplies,Unselected
3188,"Smead File Folder Labels, Adjustable",Labels,Office Supplies,Unselected
3189,OIC Bulk Pack Metal Binder Clips,Fasteners,Office Supplies,Unselected
3190,Square Credit Card Reader,Phones,Technology,Unselected
3191,Xerox 219,Paper,Office Supplies,Unselected
3192,"Smead Shipping Labels, Adjustable",Labels,Office Supplies,Unselected
3193,Recycled Eldon Regeneration Jumbo File,Storage,Office Supplies,Unselected
3194,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Art,Office Supplies,Unselected
3195,GBC Plastic Binding Combs,Binders,Office Supplies,Unselected
3196,Stackable Trays,Furnishings,Furniture,Unselected
3197,"Smead Removable Labels, 5000 Label Set",Labels,Office Supplies,Unselected
3198,"Master Big Foot Doorstop, Beige",Furnishings,Furniture,Unselected
3199,Fiskars Home & Office Scissors,Supplies,Office Supplies,Unselected
3200,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Binders,Office Supplies,Unselected
3201,Xerox 199,Paper,Office Supplies,Unselected
3202,Belkin iPhone and iPad Lightning Cable,Phones,Technology,Unselected
3203,"Avery Round Labels, Laser Printer Compatible",Labels,Office Supplies,Unselected
3204,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furnishings,Furniture,Unselected
3205,Col-Erase Pencils with Erasers,Art,Office Supplies,Unselected
3206,"Harbour Creations Round Labels, Adjustable",Labels,Office Supplies,Unselected
3207,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Paper,Office Supplies,Unselected
3208,Boston 16701 Slimline Battery Pencil Sharpener,Art,Office Supplies,Unselected
3209,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furnishings,Furniture,Unselected
3210,Stiletto Hand Letter Openers,Supplies,Office Supplies,Unselected
3211,"Avery File Folder Labels, Adjustable",Labels,Office Supplies,Unselected
3212,"Avery Round Labels, 5000 Label Set",Labels,Office Supplies,Unselected
3213,"6"" Cubicle Wall Clock, Black",Furnishings,Furniture,Unselected
3214,Xerox 1994,Paper,Office Supplies,Unselected
3215,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,Office Supplies,Unselected
3216,Advantus Plastic Paper Clips,Fasteners,Office Supplies,Unselected
3217,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders,Office Supplies,Unselected
3218,Avery 514,Labels,Office Supplies,Unselected
3219,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,Office Supplies,Unselected
3220,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,Office Supplies,Unselected
3221,Xerox 1995,Paper,Office Supplies,Unselected
3222,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Binders,Office Supplies,Unselected
3223,Nu-Dell Float Frame 11 x 14 1/2,Furnishings,Furniture,Unselected
3224,GBC VeloBinder Strips,Binders,Office Supplies,Unselected
3225,"Cardinal Hole Reinforcements, Economy",Binders,Office Supplies,Unselected
3226,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,Office Supplies,Unselected
3227,Advantus Panel Wall Acrylic Frame,Furnishings,Furniture,Unselected
3228,Eldon Simplefile Box Office,Storage,Office Supplies,Unselected
3229,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Ó x 11Ó",Paper,Office Supplies,Unselected
3230,Xerox 225,Paper,Office Supplies,Unselected
3231,Decoflex Hanging Personal Folder File,Storage,Office Supplies,Unselected
3232,"Master Giant Foot Doorstop, Safety Yellow",Furnishings,Furniture,Unselected
3233,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Envelopes,Office Supplies,Unselected
3234,Xerox 2,Paper,Office Supplies,Unselected
3235,Aluminum Document Frame,Furnishings,Furniture,Unselected
3236,"OIC Colored Binder Clips, Assorted Sizes",Fasteners,Office Supplies,Unselected
3237,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furnishings,Furniture,Unselected
3238,Acme Elite Stainless Steel Scissors,Supplies,Office Supplies,Unselected
3239,Newell 320,Art,Office Supplies,Unselected
3240,"Advantus Staples, Assorted Sizes",Fasteners,Office Supplies,Unselected
3241,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders,Office Supplies,Unselected
3242,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Paper,Office Supplies,Unselected
3243,Xerox 217,Paper,Office Supplies,Unselected
3244,"Accos Staples, Assorted Sizes",Fasteners,Office Supplies,Unselected
3245,Xerox 221,Paper,Office Supplies,Unselected
3246,Advantus Map Pennant Flags and Round Head Tacks,Fasteners,Office Supplies,Unselected
3247,Avery 500,Labels,Office Supplies,Unselected
3248,Deflect-O Glasstique Clear Desk Accessories,Furnishings,Furniture,Unselected
3249,Portable Personal File Box,Storage,Office Supplies,Unselected
3250,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Paper,Office Supplies,Unselected
3251,Xerox 220,Paper,Office Supplies,Unselected
3252,Xerox 21,Paper,Office Supplies,Unselected
3253,DAX Clear Channel Poster Frame,Furnishings,Furniture,Unselected
3254,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furnishings,Furniture,Unselected
3255,Xerox 1959,Paper,Office Supplies,Unselected
3256,Xerox Blank Computer Paper,Paper,Office Supplies,Unselected
3257,Xerox 1930,Paper,Office Supplies,Unselected
3258,OIC Binder Clips,Fasteners,Office Supplies,Unselected
3259,Xerox 1962,Paper,Office Supplies,Unselected
3260,"Harbour Creations Round Labels, 5000 Label Set",Labels,Office Supplies,Unselected
3261,ARKON Windshield Dashboard Air Vent Car Mount Holder,Phones,Technology,Unselected
3262,Xerox 230,Paper,Office Supplies,Unselected
3263,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Chairs,Furniture,Unselected
3264,Xerox 200,Paper,Office Supplies,Unselected
3265,Wilson Jones International Size A4 Ring Binders,Binders,Office Supplies,Unselected
3266,Park Ridge Embossed Executive Business Envelopes,Envelopes,Office Supplies,Unselected
3267,"Hon Round Labels, Adjustable",Labels,Office Supplies,Unselected
3268,Letter Size File,Storage,Office Supplies,Unselected
3269,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furnishings,Furniture,Unselected
3270,Xerox 1928,Paper,Office Supplies,Unselected
3271,Memorex Micro Travel Drive 4 GB,Accessories,Technology,Unselected
3272,50 Colored Long Pencils,Art,Office Supplies,Unselected
3273,Xerox 1931,Paper,Office Supplies,Unselected
3274,Xerox 1963,Paper,Office Supplies,Unselected
3275,Presstex Flexible Ring Binders,Binders,Office Supplies,Unselected
3276,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Paper,Office Supplies,Unselected
3277,"Master Caster Door Stop, Brown",Furnishings,Furniture,Unselected
3278,"Avery Durable Plastic 1"" Binders",Binders,Office Supplies,Unselected
3279,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Binders,Office Supplies,Unselected
3280,ImationÊ30456 USBÊFlash DriveÊ8GB,Accessories,Technology,Unselected
3281,"Kraft Clasp Envelope, Recycled",Envelopes,Office Supplies,Unselected
3282,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,Office Supplies,Unselected
3283,Avery 519,Labels,Office Supplies,Unselected
3284,Tensor Brushed Steel Torchiere Floor Lamp,Furnishings,Furniture,Unselected
3285,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Paper,Office Supplies,Unselected
3286,"Cardinal Hole Reinforcements, Clear",Binders,Office Supplies,Unselected
3287,"Eldon 200 Class Desk Accessories, Black",Furnishings,Furniture,Unselected
3288,Rubber Band Ball,Fasteners,Office Supplies,Unselected
3289,"Seth Thomas 8 1/2"" Cubicle Clock",Furnishings,Furniture,Unselected
3290,"Avery Round Labels, Alphabetical",Labels,Office Supplies,Unselected
3291,Xerox 1897,Paper,Office Supplies,Unselected
3292,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Art,Office Supplies,Unselected
